Hang_Seller,Seller_ID,Tong_Doanh_Thu,So_Luong_Don_Hang,So_Luong_San_Pham_Ban,Doanh_Thu_Trung_Binh_Moi_Dong
2232,6bb66d9870c2e01c05655c7ed0e7ee13,321.02,3,3,107.01
2233,c9e5ad1f6647f5dbd1172adf6ae3cada,319.98,4,4,80.0
2234,f626e15b7314c267e4429010866f70e9,319.02,5,7,45.57
2235,b76f4d90e85657a240495c876313adc5,318.3,1,1,318.3
2236,422be4cc81a457fdb46f47edeb968ae5,317.37,1,1,317.37
2237,6c6e3d67f969468f3bfd33f827a31222,316.41,5,6,52.74
2238,53088c75f948b48a7ece173ac17f0c12,316.23,3,3,105.41
2239,8dfbc5ff27df12f6cef751d3b9554222,316.12,4,4,79.03
2240,485452467ff670447e84a8370c3fc898,315.44,3,3,105.15
2241,04ee0ec01589969663ba5967c0e0bdc0,314.32,1,1,314.32
2242,31be790e64fc99f8ff48ec2bd18a3104,313.68,6,6,52.28
2243,87d73636a3acf123e842bb890a4db036,313.61,1,1,313.61
2244,f00f5b35d0abcacbdd863672f4bb2c1a,313.43,1,1,313.43
2245,5721089ba9214e80074f27d5a03fc0eb,312.57,5,7,44.65
2246,b2bdc5e7940a7d7ca8c4a37953b27a42,312.49,1,1,312.49
2247,a9ae440659f48b7849df83e82734150b,312.02,1,1,312.02
2248,94ca168e8bcb407ab85c5da308863027,311.66,5,5,62.33
2249,72146da5774cabf2632faedcae097a76,311.43,4,6,51.9
2250,08ad4ac1388e4420ca531c3edfc46198,310.67,6,7,44.38
2251,d594982fd877af63ace38ea1fca27c76,309.7,7,7,44.24
2252,13d95f0f6f73943d4ceffad0fc2cd32c,309.32,1,1,309.32
2253,446cc09cdbb130904da114e807dbec40,306.97,3,3,102.32
2254,3c88ed2e76a2247933a15daa7161eb1c,306.2,1,1,306.2
2255,d2572f31e9023e9850ef986a636ff9bf,305.69,1,1,305.69
2256,85044848b1b767db2a4a58526adef4b4,305.51,4,4,76.38
2257,9c54608f0996c32ae4743089d915f845,304.72,3,3,101.57
2258,aadfe0417e61315688b6bd7043361e25,304.18,1,1,304.18
2259,f682e0f848abafc6f41e0d4e868c66ef,304.0,2,2,152.0
2260,46ef1a25845fc051c2998d878354810c,303.14,4,4,75.79
2261,fb8904a8ea99f8831b64ce27db2c1765,302.36,2,2,151.18
2262,ebef8d8c92b4fd3226e5d407bbff21ac,302.06,3,3,100.69
2263,353e21e8bf8de2722b4fae1636664b76,299.89,4,4,74.97
2264,4be2e7f96b4fd749d52dff41f80e39dd,299.84,1,1,299.84
2265,92c8bc6e8f925792247656fed09aad65,299.57,3,3,99.86
2266,f419677537694f0462a91990df6ca44f,299.28,6,6,49.88
2267,f9bbdd976532d50b7816d285a22bd01e,298.37,2,2,149.19
2268,d1e2fe627180431ffda076abb303c56f,298.05,1,1,298.05
2269,ec21206b7894c503788a684a7bc822a6,296.41,3,3,98.8
2270,9a208dee8f95cfdf00760c4d627828ec,295.99,1,1,295.99
2271,534a01cc6df1e034e05c32028a291fa2,295.45,5,5,59.09
2272,1e483cc5c76fef08d3ca05f9a8af7d01,295.07,10,11,26.82
2273,85ecf03781da592876b7844acc1b729f,294.9,2,2,147.45
2274,88ef59b51bdaa941d10a853429f2b6ce,294.7,2,2,147.35
2275,0e44d110fa6a54e121cb2c095a77762f,293.38,6,6,48.9
2276,58c851d1a3c7cd3da329eb59453fed44,293.26,2,2,146.63
2277,1e26c56af8d48424e1df0140a2401f83,292.39,2,2,146.2
2278,880eda903e719a5f179f7e9fceb3a69d,291.72,1,1,291.72
2279,1e47defeeadeca0e9a18fa5a9311e735,291.62,3,3,97.21
2280,8060d731897e33b5c5ae575ce1e209e1,290.95,5,5,58.19
2281,9539213aa8e023c01937bef95dc006da,290.85,8,8,36.36
2282,42b6488f5b8246d9141712abd4b1b693,289.8,2,2,144.9
2283,bab0a8cd684e41ba6e2637dca0979d3b,289.04,1,1,289.04
2284,8ccf3cf69651cc1d8a02c8bfaf3b8568,288.63,2,2,144.32
2285,88ae906ea2acf6971f26c3e8b7cb4357,288.01,3,3,96.0
2286,10cdd491d1dbea8fb4ead97b19c334ce,287.76,3,3,95.92
2287,6548c2550b6e2d8f18053216e1c7b6f3,287.55,3,5,57.51
2288,e88f7a2995ba184710d339c5c4bf2e30,287.51,2,2,143.76
2289,57fe6232e67823593374a2281d7a8af8,284.04,8,8,35.5
2290,ec5c1d94df153d473b37f880977ae58e,283.74,2,3,94.58
2291,483ca627d131e18f988349b1655c0acd,283.73,1,1,283.73
2292,ae45ad30c2d2e5913094769690a239d2,283.06,1,2,141.53
2293,50bf89f1349bc0409a268c3a49678009,282.47,1,1,282.47
2294,b57e8460909fa137df7951b4a3b5ea84,282.14,1,2,141.07
2295,2d2322d842118867781fc737e96d59a1,281.37,8,10,28.14
2296,984c273121e743dd14767befe6cb17f5,280.91,1,1,280.91
2297,4ea2f12dbe91deeacd2c1e74f069a6e6,280.27,4,6,46.71
2298,23ca5f678e0b3ea6c630b30fa8bf51ea,279.39,6,7,39.91
2299,5e25c632f9db6cfb8bc100421c2737b6,278.91,1,1,278.91
2300,e45edf75f568ed2f93f78d060e246e25,278.22,6,7,39.75
2301,5d505d2298ad549e4e4e835562fa0c1e,278.14,2,2,139.07
2302,954e95f20808d7e5d11f0de292d078e0,277.96,3,4,69.49
2303,70f7e8018e3d46c748c92f026aa2585a,277.68,1,2,138.84
2304,3fadb4cba4c35bce6a7eaf9872d5623a,277.52,3,5,55.5
2305,75745ef7bc7d4f3ea3380f6f5303f514,277.32,3,3,92.44
2306,0af977692321d895349eded183341d28,277.22,2,2,138.61
2307,3d49bfdd1b43a7fe169b3740067acc61,276.82,3,3,92.27
2308,d6cd01c59123df02fc226eadbadb5f89,276.11,2,3,92.04
2309,ad8b531ae67582f096925cff5630d0d1,275.91,3,3,91.97
2310,05e107217c7266362fd44b75b2cd4cc4,275.39,5,8,34.42
2311,5e9f5bd34e0830569f05c9d4f56e04a8,274.86,2,2,137.43
2312,37ceb404da208418c9032f0674e57804,274.11,1,3,91.37
2313,e64882b4ef12aee8d0faca4db5b681f4,273.22,1,2,136.61
2314,929f342384a6607afe143d789ade1316,272.76,4,4,68.19
2315,c0aff2da32c17759d30b22fb0af6649d,272.33,4,5,54.47
2316,d9cb0052a666de5308b32f32ad5f1b1c,270.49,3,3,90.16
2317,578460d8319c51dab351cd9db95eadfe,270.45,1,1,270.45
2318,28c7d8743fbc8679f484868cc0fcaefb,270.36,3,3,90.12
2319,4c1c7281388a33dd06daac44f9fadbd1,269.91,5,5,53.98
2320,e5d4b2b0c3bca22085f7a19a28de0c42,269.56,4,4,67.39
2321,001e6ad469a905060d959994f1b41e4f,267.94,1,1,267.94
2322,1c56ffe0e9dea2657fc6e95b53f40b13,267.39,3,3,89.13
2323,4b90495391ac0bd181a80a459df1e718,266.11,1,1,266.11
2324,33ab10be054370c254ddfcf0a6253422,265.53,4,4,66.38
2325,cb32766839f443db85c82a43c4a6c19e,265.51,2,2,132.76
2326,f8e2c1b59cd4225a3e4fd0d013a76b93,264.43,2,3,88.14
2327,2a50b7ee5aebecc6fd0ff9784a4747d6,264.24,1,2,132.12
2328,f3975e8a41157005d4bcbb358678cd9b,262.78,2,2,131.39
2329,efb628aa07c8ca93d7db0d85b91a4f5a,262.1,1,1,262.1
2330,fec6912baad85d41729669edd6b4d3b8,261.97,1,1,261.97
2331,615c3462099ffa940d37b17dfda19594,261.05,2,2,130.53
2332,762fafdaa57a532ee0119731697579dd,260.87,5,5,52.17
2333,4ce8b55b4bfa4659184e7becc1fba3f2,258.87,2,2,129.44
2334,3dfd3dc96f7f8598eca74e9ac8a2fa31,258.7,6,6,43.12
2335,8a8835a43bda99fd37310ad76c457510,258.54,2,3,86.18
2336,902c99f1ac505c0d18778b61bcd636f7,258.12,4,4,64.53
2337,81ed90f07c0bacb7594940ba2ef676aa,257.46,2,2,128.73
2338,7f5e4d5efad7e44b91115dd1decb65f3,257.32,3,9,28.59
2339,5a9c0859cb00fd8aa4db443837f0a700,255.59,2,2,127.8
2340,e0a3c37054ade6478d923a6efc10f308,254.98,2,2,127.49
2341,269c5fc9fcadee614364c3620c30a1f9,254.72,3,6,42.45
2342,d1a5cc844736958c11b8efab9a2b4c87,254.01,1,1,254.01
2343,3bfad056cf05c00dabe2f895925d83b1,253.35,1,5,50.67
2344,8d92f3ea807b89465643c219455e7369,252.77,3,8,31.6
2345,1746c1ae87ac63d530c7c943d0ac42e2,252.35,1,1,252.35
2346,4ce6e5f6c52515177e18c1c9361d8677,252.27,1,1,252.27
2347,3f84fefc07dc159b268d4a77d3e8c425,251.92,3,3,83.97
2348,740205fedfe4e90ca6857bc77db0f2b4,251.83,1,1,251.83
2349,b05b432bf68945d4d9783f9e3ca29ee8,250.89,2,2,125.45
2350,e59e575a175fadcadf8479e191770425,250.88,1,1,250.88
2351,fe8055980a4ff7f64ed889c2b5926929,249.98,3,3,83.33
2352,72431a818f97fe6ab9c81eee3e297e54,249.39,1,1,249.39
2353,a663d9c3797e90eac99ff60939416a56,249.08,1,1,249.08
2354,bec568278124768c474ee90971ca94d1,249.06,2,2,124.53
2355,74c7dec0a384d8a05950e629bd23bde9,248.88,5,5,49.78
2356,a0a14e50070f3225b3eabba5b85da517,248.64,4,4,62.16
2357,7d484ca289afaac6bf5fc6a1e96d2226,248.42,2,2,124.21
2358,50770d25768b0486d89be26afca3108f,247.86,6,6,41.31
2359,809413606dbfe5deefd2db646693ef67,247.05,3,5,49.41
2360,643c01d7c56a724bec0454f4780e8a3e,246.65,2,2,123.33
2361,3442f8959a84dea7ee197c632cb2df15,246.6,3,3,82.2
2362,538caafddff204241cecbf3a02e6b3cf,246.49,9,9,27.39
2363,bcc9dd23e2a8bd8267cf92b19304a1b9,246.22,3,3,82.07
2364,edf3fabebcc20f7463cc9c53da932ea8,244.02,1,1,244.02
2365,bff9deb0ec77d437f3305a79cf25529e,242.74,5,5,48.55
2366,778323240ce2830d68aab11794e00bfb,242.43,3,3,80.81
2367,63b9ae557efed31d1f7687917d248a8d,242.31,5,7,34.62
2368,2075d8cd4dd63ff12df0749a5866bb06,242.23,3,3,80.74
2369,b01c2b7b8599b325103ebcddc67413e1,242.12,4,4,60.53
2370,7e3dde9ffba72d5340f9aaf09b4424be,242.03,1,1,242.03
2371,90b57083da5d803237da74daec6dcb2b,241.21,2,2,120.6
2372,a218df5c097b0ca409cfaac1488cc7f6,240.7,4,4,60.18
2373,eec3469d83e142f9a104886655338c37,240.44,4,4,60.11
2374,762ed976527cddf02787edba70fffa2a,240.12,3,4,60.03
2375,0f7eea709efdf942b5f95c7516dbacd7,240.06,3,3,80.02
2376,586a871d4f1221763fddb6ceefdeb95e,239.48,1,2,119.74
2377,31e60bf8d103ce47932a85f5562deb16,239.04,1,1,239.04
2378,7d948535954aaf8c5d39db007f74372e,237.8,4,4,59.45
2379,b5f49fe968dff6b112861e6cd8e192ef,237.67,1,2,118.84
2380,7ad41305e96a6cab8294cd65891e9a86,237.6,2,2,118.8
2381,1de62b6f2fd96227629786db492433db,237.53,2,2,118.77
2382,f9eda05b67bef472deaddbba84aca289,236.79,1,1,236.79
2383,751e274377499a8503fd6243ad9c56f6,235.84,1,2,117.92
2384,6e2d3e2dc84fb30f6078f39dd3bddd6f,235.28,1,1,235.28
2385,89d9a386b0b6e5fc8403071b03f7206a,235.25,2,5,47.05
2386,3d700782d7818f2c1e0d7a9e9d75fc00,235.11,3,3,78.37
2387,9da15f4a4ea758d9eeb49000dbe57e22,234.61,1,1,234.61
2388,e0482f2c769468c3bbcd8a01e09d98c5,234.4,1,1,234.4
2389,3d290fe363c60a77498c1126fd3fb8d3,234.04,3,3,78.01
2390,a4b8d97cd5d3674eeff96abc99d8ed67,233.38,1,1,233.38
2391,dd8a29ce82d5c705ba932d81494600a5,233.25,2,2,116.63
2392,4f0d637c1197fd65405ebd755ac9f86b,232.47,2,2,116.24
2393,ccada0ef508e698917a6eab263375905,231.96,3,3,77.32
2394,e503f22be6a4f456d9851920a5d9c670,231.34,2,2,115.67
2395,478bfe564db21eeb44386606aa30b650,230.8,3,3,76.93
2396,cd52a8efd71af3336b14b5039b951cc1,230.54,3,3,76.85
2397,fc6295add6f51a0936407ead70c1001d,230.52,1,4,57.63
2398,d8dd176509baa37f359644d082bf7f7b,229.9,2,2,114.95
2399,8def3db7f272735afb2ecd03aeca09a7,229.64,2,2,114.82
2400,6f835fd4be26989b1b064399da346143,229.25,2,2,114.63
2401,2cb4700db635baa1c0d4f90ed27b6669,228.72,2,2,114.36
2402,3fe7120d6257285ac6a3ce7cb071ccec,228.26,2,2,114.13
2403,2ea0861cc19e94cad86438c984c52da4,228.05,6,6,38.01
2404,23ff42c4bf1f8f16cddb19d8b972974a,227.67,2,3,75.89
2405,f35becee938e982bd615edf8ef12bcfb,226.81,6,6,37.8
2406,1d1bbb8ac1581824986f582583fff01d,226.47,4,4,56.62
2407,f356c348fbc8df6a882823e21f5ce8b7,225.65,2,2,112.83
2408,939f6e231201f26803cb5c3a3d2940b3,225.62,3,4,56.41
2409,f92d8c817434bd2d84d4e9c61322b7fa,225.61,5,5,45.12
2410,1cbdc7cf130a41fd13a3c2a7d2fcfda7,225.61,2,2,112.81
2411,c747d5b92c7648417faea95d36d763e8,224.75,1,1,224.75
2412,8ca5b19e0263150d2c57afdde2b3d011,224.68,3,4,56.17
2413,651530bf5c607240ccdd89a30c9c9712,224.45,1,1,224.45
2414,377bc18334c78dd2f1535ef22a3ad225,224.44,1,1,224.44
2415,c32fc744b9160ac853450488e3cfea93,223.52,3,3,74.51
2416,f5403d3f50089112c4eed37928b7f622,223.2,2,2,111.6
2417,c5e60e39c0f42b8e827daa13cff74afa,223.1,6,8,27.89
2418,9e7c5f4d7770eab65738cca38f9efccf,222.88,2,2,111.44
2419,4d9fea3499bdc22aa4da4e339365f215,222.74,2,2,111.37
2420,747c1cdcd1737dcfbd1547f6eb6f2cf3,222.37,2,2,111.19
2421,52f6f9f13ba19504c02781132a049e75,222.13,1,1,222.13
2422,e9874ae10b2d60d43917b6bbfa13a599,222.1,1,1,222.1
2423,b7e1750c1157341d2abd0251e07c186b,220.56,3,4,55.14
2424,717b78b0950b51ed00b1471d858b0edc,219.75,5,5,43.95
2425,19e0f40a907ec568c34bfac15de4f4a1,219.62,4,4,54.91
2426,5db42a6cd9bf1bf0d3aab9582767f168,219.33,1,1,219.33
2427,3289d8c3eef4873f91ce0b1343c0dd58,219.27,1,1,219.27
2428,dda37071807e404c5bb2a1590c66326f,219.27,1,1,219.27
2429,9cea4682e16655f7da87f406902e989e,219.23,4,9,24.36
2430,f26d70155c2b6326fcfa1780c8c684e4,219.06,1,1,219.06
2431,c360e4787614ed31ac7a2f95d3b22dc6,218.95,1,1,218.95
2432,ca7c6bd577e559472af1c699de9e764e,218.82,6,8,27.35
2433,a3b0df0065e264a91b7bbf5f844af5cd,218.75,2,2,109.38
2434,99a25c39b28a74d1151c35c18d178292,218.7,1,6,36.45
2435,3a79f35a2344ede41af21267f61d5ec6,217.71,1,1,217.71
2436,e1bed63d68ac36fe1f3061befe196af5,217.0,1,1,217.0
2437,213fafb0ca06fb3d5886579c2565791b,216.86,3,3,72.29
2438,818d28f936e791926d33bcb6ee94ef79,216.7,5,5,43.34
2439,f307937c1bb287c3efc2a514b94b0d1d,216.6,1,1,216.6
2440,63272377184e969942f7fff221be858d,216.23,2,2,108.12
2441,61f159ef6da2d441951d2c0efa719362,215.98,3,3,71.99
2442,bdf0d02d36a1d839d0c39c4a887cdd49,215.95,5,7,30.85
2443,039b29ff3b3473435d0cd59040575de9,215.55,9,9,23.95
2444,bd4ff04377f974574f7f0bf9d6ce7dde,215.1,4,4,53.78
2445,c04d70d515d15a7e3db3a73320598566,214.82,3,4,53.71
2446,4450bd8327d471c4a11a83d1445b1b62,214.56,1,1,214.56
2447,5659d77e8d90378e39b960ad5956f64e,213.13,2,2,106.57
2448,78ba5933c21686d1c2f64669c8c459e7,212.57,2,2,106.29
2449,c353f8fc0ce8344999f17d578eb69a5e,212.57,2,2,106.29
2450,19484c79cef6c062cb177aa4ef2fcc3c,212.06,1,1,212.06
2451,98dddbc4601dd4443ca174359b237166,211.67,2,2,105.84
2452,4a82c4af97ffc0fb2dc26bfdc03b1842,210.9,3,3,70.3
2453,fedf2c1386e137f296b3bbf3b635e69d,210.9,2,5,42.18
2454,b906dd0e57f282c7089171b6ed07982e,210.75,2,2,105.38
2455,45c20d94d9171b0bcfab3c955e47d67b,210.57,4,4,52.64
2456,8e34331b7eedd03be4e5d965c1956225,210.44,5,5,42.09
2457,22c32ec35d0116ef02c281798a25bf8b,210.01,4,6,35.0
2458,6ba4733aa33f6386e9fb0c0fd3993b38,209.88,3,3,69.96
2459,4bcec44888b30ba9001234c534716d3f,209.23,5,5,41.85
2460,7d7866a99a8656a42c7ff6352a433410,207.38,5,5,41.48
2461,b00af24704019bd2e1b335e70ad11f7c,207.25,1,1,207.25
2462,119c7f1a00ef43fad0e57604e76a747c,206.82,2,2,103.41
2463,034b9387752bfa309f350a70cd45ffa3,206.2,7,7,29.46
2464,0b64bcdb0784abc139af04077d49a20e,205.81,4,4,51.45
2465,d9c349beabc06aa6ff1c6d68b5e9e22e,205.65,1,1,205.65
2466,43a1d4bab73b816e44ef4e4facd9f9b5,205.4,1,1,205.4
2467,bd0a1b0aadca9a83d9304f7e8ff5fbd5,205.19,4,4,51.3
2468,7adbd3210a7b3cc2235e225eef33574d,204.86,3,3,68.29
2469,7cf4ea70955b00d6b3c22542598e2715,204.81,1,1,204.81
2470,2235cf78d3e2073a88146a9cb60f0dd0,204.76,1,1,204.76
2471,964ff64dc05b13811c6d0f41e0aa5f6b,204.06,1,1,204.06
2472,698f5fa55a5f73d0740e9d9a773e8093,203.99,4,6,34.0
2473,5a9b3bcab695173c820e53934574ae80,203.77,1,1,203.77
2474,87f3e35268860433e13d577825aada95,203.48,3,3,67.83
2475,aae5953b9edddf14749c0d65d60eb4b9,202.9,2,2,101.45
2476,686886775c8f6b1191c7b953fb52708c,202.62,1,1,202.62
2477,bb3dca718920a4d7ec3cc9ffb025108b,201.7,2,3,67.23
2478,d3e7d37c0df9aef383f3f2a15b0dddfb,201.34,1,1,201.34
2479,0ade5cc4a305ed7093a23f68ca47519c,201.27,2,2,100.63
2480,a4e634166243bbb3a13fa584463fa468,201.18,2,2,100.59
2481,5def4c3732941a971cba8fdee992ede1,201.04,5,6,33.51
2482,78813699ffac347fe27dba345a5f1551,200.54,1,1,200.54
2483,51a04a8a6bdcb23deccc82b0b80742cf,199.92,1,1,199.92
2484,4dc2e811a1760953cb7c6a590b498943,199.84,1,1,199.84
2485,c7c7b2682c648339a0e9846bb1023a39,199.68,2,3,66.56
2486,88cd3681e0a2ba85e190f7d817629c4c,199.36,1,1,199.36
2487,e1643dff33666ca629e3644c02738179,199.31,3,3,66.44
2488,9dd459b29a14bf89d47183cf2cd0e4c7,198.82,2,2,99.41
2489,b9de031b671cd48b28fae9d828cbf2b4,198.69,1,1,198.69
2490,880ce4951cf857ab1d9e0b75c1d856f4,197.72,1,1,197.72
2491,57df9869a600bd6b7c405f2a862eccfb,197.21,5,5,39.44
2492,52a50b42accf164f9f019941e5759d9b,197.02,4,4,49.26
2493,d2df77822373f19934e87694d8640767,196.4,2,2,98.2
2494,94165aea8a35c3c21499cbcae239b16c,196.11,1,1,196.11
2495,15ac3c501e2599e4917316fde5c5669a,195.81,1,1,195.81
2496,9c57bc60cfad5ee62d35d3f1ce4593a1,195.43,1,1,195.43
2497,fa5fdc4e4bb6bd1009ad0e4ac4096562,194.85,1,1,194.85
2498,6a53b90c3ad9e0b56d9fe5c69165fff5,194.78,2,4,48.69
2499,56f413900b5166ab4d730e9ac0b12cb0,194.24,3,3,64.75
2500,7c9130f5f3729edd32aa059141d92484,193.15,3,4,48.29
2501,3ea08c48e851106d2f584349daba335f,192.94,1,1,192.94
2502,533d46c1b06970e99f09523a61df4972,192.62,2,2,96.31
2503,4bde6149c15cf7e177b36fa060dd6de8,192.46,2,2,96.23
2504,ea846a0e7ad98a741783e886d89dfa44,192.26,2,3,64.09
2505,0e72c1a751b496722a6cb1f10653b62a,192.1,3,3,64.03
2506,2a7c6c0b0d5efde2bf75ec1e1cec2d41,192.04,3,3,64.01
2507,657969cca82e884d272385ec0ef06edd,191.56,3,3,63.85
2508,6902157ee16728322d61a1321fa79e58,191.43,2,2,95.72
2509,044668ccd5316b12a7cf0d54a156e3e9,191.35,3,4,47.84
2510,ec2e006556300a79a5a91e4876ab3a56,191.24,4,8,23.91
2511,a9b533a26e898b12e8b8d4c07279bf4d,191.06,4,4,47.77
2512,dd9661d3cda1e6feb237f0c4d8b26f2e,190.98,1,1,190.98
2513,fc5a0d7a310a7a41abf86a458585ff2b,190.16,2,2,95.08
2514,a154d7316f158bb42e6fa18bbe3afd3a,190.13,2,2,95.07
2515,26e13b6ff5b641b329e5524241ee2c93,189.68,4,4,47.42
2516,8fbe2ee446b97e128471be4ce983dc0d,188.5,3,3,62.83
2517,05ca864204d09595ae591b93ea9cf93d,188.42,1,1,188.42
2518,4bc3d93e4a5f88a598d3d8ce4ae510b3,188.28,1,1,188.28
2519,5566627eab3fe93fd6ee08798226101a,187.81,5,5,37.56
2520,782f78b632a43875dd5b53e3e49c9564,187.57,2,3,62.52
2521,98e164d549402270247f3c96a1a158ef,187.42,2,2,93.71
2522,578fa3a9cb6b6dceab39231ad59cdaca,187.2,3,3,62.4
2523,ef728fa1f17436c91ed1ccd03dcf9631,186.82,3,4,46.71
2524,c8143b3069f6746a77421b5ce30a450c,185.88,1,1,185.88
2525,83c8aafbefb034674a70de0eac5b8954,185.87,2,2,92.94
2526,44ed138eca6214d572ce1d813fb0049b,185.8,2,3,61.93
2527,7178e1eaa97257d8b6d4b80efd77a025,184.71,1,1,184.71
2528,2ec6e37d992a95eaddb3369dcbcc76d9,183.94,2,2,91.97
2529,5bc237df65098fe211bb4818f4d26d78,183.89,2,2,91.95
2530,0daf5180aa44356f60f8effa533b55a2,183.63,2,2,91.82
2531,ff82e8873fba613f2261a9acc896fd84,183.53,4,4,45.88
2532,6e85dc5ecd97a61094b89b046a509d8e,182.59,1,1,182.59
2533,695051e2981c8b19e77cafe450d5bdf3,182.45,1,1,182.45
2534,8e4f041ff58e7845456d3482524014b3,182.39,2,2,91.2
2535,8cb7c5ddf41f4d506eba76e9a4702a25,182.37,2,2,91.19
2536,aa2640d851ec322526f1295bbeb20092,182.34,1,2,91.17
2537,08061dc0fc165ed41288cc7acde738ee,182.22,4,4,45.56
2538,e3e290b38963293022cdcd6db8328103,182.04,3,3,60.68
2539,6601ee6383e7f452be71929f8de48bbb,181.94,2,2,90.97
2540,99cd94252748d2bdde08e17858233602,181.32,2,2,90.66
2541,f1ce5fdecd64935c28b9ff932751d0dc,180.53,2,2,90.27
2542,ace601496e211a664100321f038f50af,179.92,1,1,179.92
2543,2d9e8987a2ea5cf88dce330249043ff1,179.82,1,1,179.82
2544,5444b12c82f21c923f2639ebc722c1ea,179.46,1,1,179.46
2545,913fd0ebba70bb919f7254a02239173c,179.12,1,1,179.12
2546,1927cdb9fa74f5270097f6250e8e8f34,178.92,1,1,178.92
2547,e09887ca8c7bf8a4621ce481820414ef,178.66,3,4,44.66
2548,fc38b5dceee1a730fad8853453437fbd,178.01,5,5,35.6
2549,f266295f49a28eee21f413e0cbb0521d,177.94,2,2,88.97
2550,d26aa40b90272d4843d63be7c1462c8d,177.42,2,2,88.71
2551,077c5fae4bea9500e3737b16f71b9d3a,177.24,4,6,29.54
2552,96f7c797de9ca20efbe14545bed63eec,176.97,1,3,58.99
2553,89757206b887aed36f3e18d858460fea,176.14,2,2,88.07
2554,7a188843479798ca813108fa7b959286,175.86,1,3,58.62
2555,553a440137d6e0cf776aee0bb83ac9f5,175.14,2,2,87.57
2556,dde698c6d0bd24834c586e5111c2bba7,175.09,1,1,175.09
2557,9bade61a92bed55a25d2b67b9f4ed739,174.8,2,3,58.27
2558,fa8d335d68129e464e60c1826a683e96,174.68,1,1,174.68
2559,e9c2dc0dd4ac38448289be644ac94f42,174.61,3,3,58.2
2560,ce3ad9de960102d0677a81f5d0bb7b2d,174.21,1,1,174.21
2561,2039c5e51785b5dde7cf93ccb3b7be2c,173.68,1,1,173.68
2562,4dab98ca6cd6d3df586203cefd28a042,173.23,1,1,173.23
2563,c26ba52cf8d2f34915f2f6b7ffa0a3f3,172.65,4,4,43.16
2564,fc0b214b59a83615fea981c6424a02ae,172.04,1,1,172.04
2565,fc908879b9ca1bd65419e54e50432d38,171.88,4,4,42.97
2566,2f9b7ce230a057a98a9f5df5893ee36c,171.85,2,2,85.93
2567,0b3f27369a4d8df98f7eb91077e438ac,171.39,2,2,85.7
2568,37303482a42fb700d8d127e70a9cd6c8,171.38,2,2,85.69
2569,3903c788ded8dc03b5ebab37a2f3e9a1,171.25,5,5,34.25
2570,f049a72cf58fd31b11f8919cade515e7,170.99,3,4,42.75
2571,44717f64ec2a457979cf83c429077666,170.91,2,3,56.97
2572,3442033154be05bac582e173ef54fd12,169.39,1,1,169.39
2573,4867209cb29b56b92893d7bde3ce8012,169.15,1,1,169.15
2574,d8b8f2cf9ff6ba0389072541cb42498c,169.01,1,1,169.01
2575,f3041c2e75ec683697a6a5ea82192210,169.0,1,1,169.0
2576,2d34636518ba88f5349b732fcf8ba2e4,168.63,1,1,168.63
2577,0b09101900100c0e9d312861fad5a1b9,168.36,1,1,168.36
2578,9523fb39dd240aa958e040f8183d64f3,168.29,1,1,168.29
2579,bca9230d3bbb4efa51872bf605a2f1ad,168.2,5,5,33.64
2580,50a7e551a7b3f8d37cd6e32d8bfbe5ea,167.96,1,1,167.96
2581,d3891911c2feae53c52fea2bd14054e5,166.99,2,2,83.5
2582,1e47d8b6546eb3a77b1acddcc9406242,166.71,1,1,166.71
2583,941554c5757b73ba0e50aa7732310afc,166.35,3,4,41.59
2584,57a834594e1e9e9219603bfec184eadc,166.05,1,1,166.05
2585,7c4adcc13272c0e26fa23aac642adb7b,165.63,2,2,82.82
2586,c398bc00a606d33758afd91f4e64fd15,165.5,2,2,82.75
2587,49f8d2ea7b718d0ce587d34207caf2b4,165.26,1,1,165.26
2588,c7bb64409aa480bb7d0335faaaf3d242,165.16,4,4,41.29
2589,dd39ad39b5d3df33037e141c72497ba6,164.85,2,2,82.43
2590,9fe7c6641c79970ab48185498f547c09,164.71,1,1,164.71
2591,4ddeb3e828550cddc8d45c8bc36ab2d1,164.45,1,1,164.45
2592,fd312b6bf05efac6c3772d5b52205d8a,164.32,2,4,41.08
2593,47f55702f598c7c6cc8458b0fbc1c49a,163.4,2,2,81.7
2594,391bbd13b6452244774beff1824006ed,163.2,2,2,81.6
2595,1b0b0f4f95e962d6f32fe90c759d0479,163.17,2,2,81.59
2596,59bbc819b99a733f02f0d6b49d1c253d,162.75,2,2,81.38
2597,19d62d484cba71963c93f0f00ab42013,162.59,1,1,162.59
2598,3bb32fedaa74e4ad20f4ce067733bd31,162.56,2,3,54.19
2599,8cf21434553b02cbd37c0bbd07e041b0,162.13,2,2,81.07
2600,f664f98bfda2eaf266a23ff144e7a872,161.8,2,2,80.9
2601,461ff5303b6c9c1a4a07f40c5aece516,161.43,3,3,53.81
2602,398cb257329ef7af7f1943a8974a3cbc,161.37,1,1,161.37
2603,8eb88b0acb3f90a717ad659221471fa7,160.67,2,2,80.34
2604,a89e143d5211473ae18db9577ee34b64,159.68,2,2,79.84
2605,e8ff5a6ceb895583033fc2a0f314e3c2,158.97,1,1,158.97
2606,ab91571efab27993ff2f6b36e38055c3,158.93,3,4,39.73
2607,36f98ad67cc981f50ce8aed093d5783c,158.62,2,2,79.31
